,you,to,the,in,is,and,me,my,your,it,for,call,that,of,have,are,now,on,ok,so,not,can,no,at,or,but,do,ur,will,just,we,get,with,how,be,what,this,if,up,ll,when,gt,lt,go,then,got,from,out,good,free,am,all,come,like,there,know,its,he,lor,time,only,was,home,da,going,sorry,day,want,still,send,love,text,later,today,one,see,as,need,txt,by,about,back,dont,take,she,oh,i_,dear,where,don,well,please,wat,new,did,any,hey,stop,here,pls,tell,some,reply,hi,phone,yes,too,our,mobile,been,think,great,they,re,much,week,yeah,her,him,already,an,claim,msg,night,right,hope,had,work,who,lol,more,way,message,has,should,ve,happy,number,after,doing,www,ask,tomorrow,why,cash,give,make,say,babe,meet,anything,im,also,thanks,won,really,prize,pick,said,them,very,min,morning,care,something,again,cos,over,last,miss,win,buy,sure,urgent,sent,com,amp,wait,next,uk,nice,cant,before,first,find,life,keep,let,soon,thing,us,were,late,off,tonight,every,gonna,around,which,150p,would,his,place,customer,could,contact,50,service,per,money,feel,someone,always,even,label
3085,0.561279989411646,0.09118613902064678,0,0.1216218433051559,0,0,0.1282989874774794,0.13309365967507797,0,0,0,0,0.14131132626157522,0,0,0.14631021757605417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15627023463188885,0.4909289234832565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18010752955155213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18925742566951215,0,0.1882204796087234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40855275693750487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22422504760907871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3086,0,0,0,0,0,0.42788306847164487,0,0,0.47167025653302386,0,0,0,0,0,0,0,0,0,0,0.5160924507497986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5727930089451405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3087,0,0,0,0.6355456681764254,0,0,0.33521883695737725,0.6954926563315563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3088,0,0,0,0,0.30354861392696225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35886879962396206,0,0,0.382390654573954,0,0,0,0,0,0,0,0,0,0,0,0,0.40360098434520425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45936999368758363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5088558393779433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3089,0,0.20831155095054843,0.2548148594660056,0.27784085476658993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40316498525290717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42653728909571587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44381221057415277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5225273217551905,0,0,0,0,0,0,0,0,0,0,0,ham
3090,0,0.13667473175839515,0.3343717850176929,0.18229341639226526,0,0,0,0,0,0,0,0,0,0.4127093338168195,0,0,0.21433250288222058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2821150652747123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2920829268084682,0,0,0,0,0.5859809516101514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3342786256608603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spam
3091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3082862408105243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35104094454635987,0,0,0,0,0,0,0,0,0,0,0,0.37237954415646324,0,0,0,0,0,0,0,0.36755361732108405,0,0,0,0,0,0,0,0,0,0,0,0,0.38643300708127437,0,0,0,0.4048423110946168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44129343599539145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3093,0.2333303503586458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34704851908558365,0,0,0,0.4128641920009392,0,0,0,0,0,0.376484216762799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44923625034142545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5577668490266382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3094,0,0,0.18645501850005167,0,0,0,0,0,0,0,0,0,0.23621682311598458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5224444402142973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2810355689701746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3010687789539518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3146304327810219,0,0,0.32727096642414955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3371922892792639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3834935594107579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3095,0,0,0,0,0.17459527645370596,0,0,0.1863245762777069,0,0,0,0,0,0,0,0,0,0.5984136793645392,0,0,0,0,0,0,0,0,0,0,0,0,0.219606107515339,0,0,0,0,0,0,0,0,0,0,0.23995652094804673,0.23995652094804673,0,0,0,0.23298498048554708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5991941276276922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3096,0.3362684822057508,0,0,0,0,0.4394228259555333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5506591535998361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6249844673757948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3097,0,0.24966256453459446,0,0,0.3414635213734208,0.33469510275348496,0.35127547437408896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42434515625698177,0,0,0,0,0,0,0.4387473418317447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4616145092327381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47894345326924226,0,0,0,0,0,0,0,0,0.46750538266459596,0,0,0,0.44582014967935735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5943873147115761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3099,0,0.12262907728659037,0,0,0.1677198046535741,0,0.17253923260863946,0.1789872107092371,0,0.17962886398599065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20858426832951338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2538158372995676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822631448608016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2794764084313667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3101,0,0,0,0,0.2167201510452043,0,0,0.23127939732690989,0,0,0,0.23897781221610004,0,0,0,0,0.24848959746629753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27217420690918204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6463550698835764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36041703117915197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3986610466143512,ham
3102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36314962153525016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42645388457756533,0,0,0,0,0,0,0,0.4341930155890408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4728136804442926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5236249473677955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3103,0,0,0,0,0,0,0,0,0,0.2665275317246056,0,0,0.2819730225170704,0,0,0,0.2853377417573362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33642281320521367,0,0,0,0.3406678818439246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41305529649090295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4251460229793424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4329410222592971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3104,0,0,0,0.5232059317501445,0,0,0.5519303889954201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6493291913080971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3105,0.22966570611605203,0.14924693130874545,0.09128235005124291,0,0.3061875704945725,0.20007892293800916,0,0.21783815497066114,0,0.10930954271853077,0.10847826335971913,0,0.11564412108145995,0,0.22773189191435547,0.11973503444090702,0,0,0,0,0.12226802924192903,0,0,0,0,0,0,0,0,0,0,0.1260916514739324,0,0,0,0,0.13114039445666192,0,0,0,0.1364438416621163,0.1402705076290986,0.1402705076290986,0,0,0,0.13619517966648262,0,0,0,0,0,0,0,0.14458406800066675,0,0.14506326010925116,0,0,0,0,0.14739354237315572,0,0,0,0,0,0,0,0.14773989446615862,0,0,0,0,0,0,0,0.15403288971749146,0,0,0,0.15710072456629248,0.16022128639422759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16256305696780185,0,0,0,0,0,0,0,0.1700697634464392,0,0,0,0,0,0,0,0.16656087356858698,0.1700697634464392,0,0,0,0,0.1710932242181123,0.17250768765540814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18251383573293087,0,0,0,0.37897411674246917,0,0,0,0,0,0,0,0,0,ham
3106,0.20765995877356344,0.10120996771823469,0,0,0.1384248857636401,0.13568105658242424,0.14240252433473174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16472774739819038,0,0,0,0.16516513770882923,0,0,0,0,0,0,0,0.3632635473719514,0,0,0.17786248565551008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1894938249127127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21730418282688801,0,0,0,0,0,0,0,0,0,0,0.21764645194172422,0,0,0,0,0,0.22631528127988382,0,0,0,0.22272632297490694,0,0,0,0,0,0,0,0,0,0,0.4534637806243566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23753041992834142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2449808609963712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24197096672754276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24255740757387959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3107,0,0.11904637494051978,0.14562219503424084,0.15878114496968027,0,0,0,0,0,0,0,0,0.18448638477464818,0,0.18164967247913982,0,0,0.1860179400434213,0,0.19249280924609344,0,0,0,0,0,0,0,0,0,0,0.2047948291439652,0,0.20401571054366685,0.21364105452072601,0,0,0,0,0.2132727006613321,0,0,0,0,0,0,0,0,0,0.22628106105295331,0,0,0,0,0,0,0,0.23141856387432644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24572776112289452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26064071627050495,0,0,0,0,0,0,0,0,0,0,0.2593358866619727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27294401220105097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2832601619270965,0,0.2860024090741439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2986151424560274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3108,0,0,0.26729066552524916,0.29144401992998126,0,0,0,0,0,0.16003871726075766,0,0,0,0,0,0,0,0.17071868399645695,0,0,0,0,0,0,0,0.17829431526820408,0,0,0,0.18569842524432092,0,0,0,0,0,0,0,0,0,0,0,0.20536827391439294,0.20536827391439294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4315940377622692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24043110911833232,0,0,0,0,0,0,0,0,0,0,0.24168926140063055,0,0,0.24430535808145223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26378763900397223,0.24754241405978028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2612055329952744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27742560260574384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3109,0,0.16072249686293325,0,0,0,0,0,0,0,0,0.23363826900348833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6109964649221045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31819916854097313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34347458878262527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4031552520653651,0.4055922790739998,0,0,0,0,0,0,0,0,0,0,spam
3110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5382882192710362,0,0,0,0,0,0,0,0,0.5631565266149848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6269772878860629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6072233540060334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7945311814835612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
